ENTITY_CD,ENTITY_NAME,YEAR,total_enrollment,PER_ECDIS,PER_BLACK,PER_HISP,PER_WHITE,PER_ASIAN,PER_ELL,PER_SWD,PER_FREE_LUNCH,PER_REDUCED_LUNCH,ATTENDANCE_RATE,PER_SUSPENSIONS,county,graduation_rate,dropout_rate,cohort_size
1,NYC Public Schools,2023,797844,75,20,42,16,19,16,24,73,3,,,NYC,,,
1,High Need/Resource Category: New York City Districts,2024,794626,78,19,43,15,19,17,23,75,3,,,NYC,,,
1,NYC Public Schools,2022,818129,75,21,42,16,19,17,23,71,3,,,NYC,,,
280100010000,GLEN COVE CITY SD,2023,3063,64,7,66,22,3,22,19,55,5,90.0,6.0,NASSAU,87.16666666666667,7.666666666666667,1574.0
280201030000,HEMPSTEAD UFSD,2023,5502,68,20,78,0,1,45,11,62,5,85.0,6.0,NASSAU,85.83333333333333,4.0,2522.0
280100010000,GLEN COVE CITY SD,2024,3082,63,7,67,21,3,22,19,53,5,91.0,5.0,NASSAU,87.16666666666667,7.666666666666667,1574.0
280202030000,UNIONDALE UFSD,2023,5776,70,33,65,1,1,24,15,62,2,89.0,4.0,NASSAU,88.33333333333333,6.333333333333333,3258.0
280201030000,HEMPSTEAD UFSD,2024,5738,70,21,77,0,2,45,12,63,7,85.0,5.0,NASSAU,85.83333333333333,4.0,2522.0
280203030000,EAST MEADOW UFSD,2023,7646,28,5,24,40,29,5,13,24,3,96.0,3.0,NASSAU,97.0,1.3333333333333333,3470.0
280202030000,UNIONDALE UFSD,2024,5756,65,31,66,1,1,25,15,60,3,90.0,3.0,NASSAU,88.33333333333333,6.333333333333333,3258.0
280204020000,NORTH BELLMORE UFSD,2023,2030,15,3,18,64,11,3,17,13,2,94.0,0.0,NASSAU,,,
280203030000,EAST MEADOW UFSD,2024,7743,30,5,25,38,30,5,13,25,1,95.0,2.0,NASSAU,97.0,1.3333333333333333,3470.0
280205030000,LEVITTOWN UFSD,2023,7091,23,1,23,57,16,4,13,18,3,94.0,2.0,NASSAU,97.58333333333333,0.5,3374.0
280206030000,SEAFORD UFSD,2023,2181,14,1,10,84,3,1,14,12,1,95.0,3.0,NASSAU,98.0,0.0,1026.0
280204020000,NORTH BELLMORE UFSD,2024,2094,18,4,20,61,12,4,18,15,2,95.0,1.0,NASSAU,,,
280207020000,BELLMORE UFSD,2023,974,14,2,13,72,11,4,22,13,1,94.0,1.0,NASSAU,,,
280205030000,LEVITTOWN UFSD,2024,7083,23,2,24,55,18,5,15,18,3,94.0,1.0,NASSAU,97.58333333333333,0.5,3374.0
280208030000,ROOSEVELT UFSD,2023,2947,66,38,60,0,1,29,13,59,1,89.0,7.0,NASSAU,84.66666666666667,10.333333333333334,1550.0
280206030000,SEAFORD UFSD,2024,2174,14,1,11,83,4,2,14,11,1,95.0,2.0,NASSAU,98.0,0.0,1026.0
280209030000,FREEPORT UFSD,2023,6342,66,21,71,4,1,23,16,62,4,93.0,6.0,NASSAU,88.83333333333333,0.6666666666666666,3088.0
280207020000,BELLMORE UFSD,2024,1029,17,2,14,71,11,3,24,14,2,95.0,0.0,NASSAU,,,
280208030000,ROOSEVELT UFSD,2024,2884,73,37,61,0,1,28,13,65,2,91.0,2.0,NASSAU,84.66666666666667,10.333333333333334,1550.0
280210030000,BALDWIN UFSD,2023,4357,45,48,33,9,5,5,18,37,4,94.0,5.0,NASSAU,98.33333333333333,0.0,2196.0
280211030000,OCEANSIDE UFSD,2023,5299,19,3,25,64,5,5,14,15,1,94.0,2.0,NASSAU,91.25,0.3333333333333333,2686.0
280209030000,FREEPORT UFSD,2024,6206,64,21,71,4,1,23,16,57,5,93.0,6.0,NASSAU,88.83333333333333,0.6666666666666666,3088.0
280210030000,BALDWIN UFSD,2024,4341,46,48,34,9,6,6,18,39,5,95.0,3.0,NASSAU,98.33333333333333,0.0,2196.0
280212030000,MALVERNE UFSD,2023,1797,42,43,28,18,9,2,15,32,7,94.0,3.0,NASSAU,97.33333333333333,0.3333333333333333,860.0
280213020000,VALLEY STREAM 13 UFSD,2023,1896,44,19,28,21,29,7,16,34,3,93.0,2.0,NASSAU,,,
280211030000,OCEANSIDE UFSD,2024,5266,20,3,25,63,5,5,16,16,1,100.0,2.0,NASSAU,91.25,0.3333333333333333,2686.0
280214030000,HEWLETT-WOODMERE UFSD,2023,2744,30,9,19,58,10,4,18,24,2,94.0,2.0,NASSAU,95.33333333333333,1.6666666666666667,1458.0
280215030000,LAWRENCE UFSD,2023,2262,76,14,72,10,3,25,17,74,2,89.0,5.0,NASSAU,88.33333333333333,6.333333333333333,1134.0
280212030000,MALVERNE UFSD,2024,1817,32,41,29,18,9,2,15,26,4,95.0,2.0,NASSAU,97.33333333333333,0.3333333333333333,860.0
280216020000,ELMONT UFSD,2023,3136,59,35,31,5,26,12,15,46,5,92.0,1.0,NASSAU,,,
280213020000,VALLEY STREAM 13 UFSD,2024,1896,43,20,28,19,31,7,18,36,3,93.0,2.0,NASSAU,,,
280217020000,FRANKLIN SQUARE UFSD,2023,1780,22,3,25,54,16,4,15,16,1,93.0,0.0,NASSAU,,,
280214030000,HEWLETT-WOODMERE UFSD,2024,2698,32,10,20,57,11,4,19,28,3,95.0,1.0,NASSAU,95.33333333333333,1.6666666666666667,1458.0
280218030000,GARDEN CITY UFSD,2023,3918,4,1,7,79,11,1,13,3,0,95.0,1.0,NASSAU,99.66666666666667,0.0,1738.0
280215030000,LAWRENCE UFSD,2024,2198,82,12,74,8,3,28,16,74,3,91.0,4.0,NASSAU,88.33333333333333,6.333333333333333,1134.0
280219030000,EAST ROCKAWAY UFSD,2023,1151,27,4,30,55,5,4,16,0,0,93.0,3.0,NASSAU,96.33333333333333,3.0,550.0
280216020000,ELMONT UFSD,2024,3137,59,34,31,5,27,12,17,51,5,93.0,1.0,NASSAU,,,
280220030000,LYNBROOK UFSD,2023,2746,18,6,20,63,7,2,16,13,0,95.0,1.0,NASSAU,98.83333333333333,0.3333333333333333,1296.0
280217020000,FRANKLIN SQUARE UFSD,2024,1788,26,3,26,52,17,4,16,22,2,94.0,1.0,NASSAU,,,
280221030000,ROCKVILLE CENTRE UFSD,2023,3382,15,6,16,71,3,1,15,12,1,94.0,2.0,NASSAU,99.33333333333333,0.3333333333333333,1574.0
280218030000,GARDEN CITY UFSD,2024,3939,4,1,7,77,12,1,13,4,0,96.0,0.0,NASSAU,99.66666666666667,0.0,1738.0
280222020000,FLORAL PARK-BELLEROSE UFSD,2023,1457,19,3,20,50,22,4,17,14,1,97.0,0.0,NASSAU,,,
280219030000,EAST ROCKAWAY UFSD,2024,1132,35,4,32,53,6,4,17,27,3,94.0,3.0,NASSAU,96.33333333333333,3.0,550.0
280220030000,LYNBROOK UFSD,2024,2727,19,7,21,62,7,2,16,15,1,95.0,2.0,NASSAU,98.83333333333333,0.3333333333333333,1296.0
280223030000,WANTAGH UFSD,2023,2761,9,1,9,84,3,1,16,8,0,94.0,1.0,NASSAU,99.16666666666667,0.0,1238.0
280224020000,VALLEY STREAM 24 UFSD,2023,1022,43,23,44,13,17,10,12,38,3,93.0,1.0,NASSAU,,,
280221030000,ROCKVILLE CENTRE UFSD,2024,3319,17,7,17,70,3,1,16,14,1,94.0,1.0,NASSAU,99.33333333333333,0.3333333333333333,1574.0
280225020000,MERRICK UFSD,2023,1591,9,3,10,80,6,2,14,7,0,95.0,0.0,NASSAU,,,
280226030000,ISLAND TREES UFSD,2023,2182,33,1,25,52,20,5,9,25,4,94.0,3.0,NASSAU,98.33333333333333,1.3333333333333333,1118.0
280222020000,FLORAL PARK-BELLEROSE UFSD,2024,1435,21,2,21,50,21,4,19,17,2,97.0,0.0,NASSAU,,,
280227030000,WEST HEMPSTEAD UFSD,2023,1548,53,20,49,19,9,9,20,42,7,93.0,5.0,NASSAU,96.33333333333333,1.3333333333333333,890.0
280223030000,WANTAGH UFSD,2024,2731,10,1,10,83,3,1,17,9,0,95.0,2.0,NASSAU,99.16666666666667,0.0,1238.0
280229020000,NORTH MERRICK UFSD,2023,1213,12,3,17,69,9,4,18,9,1,95.0,0.0,NASSAU,,,
280224020000,VALLEY STREAM 24 UFSD,2024,1054,45,24,43,11,19,11,12,39,3,94.0,0.0,NASSAU,,,
280230020000,VALLEY STREAM 30 UFSD,2023,1342,53,33,28,6,30,10,11,41,3,93.0,0.0,NASSAU,,,
280225020000,MERRICK UFSD,2024,1594,9,3,11,78,6,3,14,9,0,94.0,1.0,NASSAU,,,
280231020000,ISLAND PARK UFSD,2023,626,44,4,41,49,4,7,14,37,5,93.0,3.0,NASSAU,,,
280251070000,VALLEY STREAM CENTRAL HS DISTRICT,2023,4588,45,30,31,14,23,4,14,35,3,96.0,0.0,NASSAU,,,
280226030000,ISLAND TREES UFSD,2024,2241,36,1,26,48,22,5,10,29,6,94.0,2.0,NASSAU,98.33333333333333,1.3333333333333333,1118.0
280227030000,WEST HEMPSTEAD UFSD,2024,1585,56,19,49,18,10,9,20,46,6,93.0,2.0,NASSAU,96.33333333333333,1.3333333333333333,890.0
280252070000,SEWANHAKA CENTRAL HS DISTRICT,2023,7770,36,21,23,28,27,4,14,30,3,95.0,4.0,NASSAU,,,
280229020000,NORTH MERRICK UFSD,2024,1209,12,4,17,67,10,4,19,10,1,95.0,0.0,NASSAU,,,
280253070000,BELLMORE-MERRICK CENTRAL HS DISTRICT,2023,5200,14,3,13,73,9,1,17,12,2,95.0,3.0,NASSAU,,,
280230020000,VALLEY STREAM 30 UFSD,2024,1357,53,34,28,6,30,9,12,45,3,94.0,0.0,NASSAU,,,
280300010000,LONG BEACH CITY SD,2023,3389,33,8,28,58,3,5,16,26,1,92.0,5.0,NASSAU,96.5,2.1666666666666665,1960.0
280231020000,ISLAND PARK UFSD,2024,660,43,4,38,50,4,8,14,38,5,93.0,3.0,NASSAU,,,
280251070000,VALLEY STREAM CENTRAL HS DISTRICT,2024,4593,45,30,31,13,24,5,13,39,3,95.0,5.0,NASSAU,,,
280401030000,WESTBURY UFSD,2023,4447,70,20,76,3,1,31,11,59,0,92.0,3.0,NASSAU,89.66666666666667,5.333333333333333,2430.0
280252070000,SEWANHAKA CENTRAL HS DISTRICT,2024,7755,37,20,25,26,28,5,14,27,2,95.0,3.0,NASSAU,,,
280402030000,EAST WILLISTON UFSD,2023,1594,12,1,7,53,35,2,13,10,0,95.0,2.0,NASSAU,99.33333333333333,0.3333333333333333,814.0
280253070000,BELLMORE-MERRICK CENTRAL HS DISTRICT,2024,5222,17,3,14,72,9,1,18,14,2,95.0,3.0,NASSAU,,,
280403030000,ROSLYN UFSD,2023,3277,16,3,9,62,24,3,10,13,1,94.0,0.0,NASSAU,97.83333333333333,1.0,1554.0
280300010000,LONG BEACH CITY SD,2024,3329,31,7,28,59,3,4,16,17,1,93.0,4.0,NASSAU,96.5,2.1666666666666665,1960.0
280404030000,PORT WASHINGTON UFSD,2023,5164,3,1,22,62,11,9,16,2,0,94.0,1.0,NASSAU,97.33333333333333,1.6666666666666667,2396.0
280401030000,WESTBURY UFSD,2024,4363,74,19,76,4,1,31,12,61,1,93.0,3.0,NASSAU,89.66666666666667,5.333333333333333,2430.0
280402030000,EAST WILLISTON UFSD,2024,1601,13,1,7,52,36,4,14,11,0,94.0,3.0,NASSAU,99.33333333333333,0.3333333333333333,814.0
280405020000,NEW HYDE PARK-GARDEN CITY PARK UFSD,2023,1528,25,1,15,19,62,9,14,19,3,92.0,1.0,NASSAU,,,
280403030000,ROSLYN UFSD,2024,3309,18,3,10,60,24,3,10,14,2,94.0,1.0,NASSAU,97.83333333333333,1.0,1554.0
280406030000,MANHASSET UFSD,2023,2996,8,2,8,57,29,2,12,7,0,96.0,0.0,NASSAU,98.0,0.3333333333333333,1420.0
280404030000,PORT WASHINGTON UFSD,2024,5177,21,1,22,61,11,9,16,17,1,95.0,1.0,NASSAU,97.33333333333333,1.6666666666666667,2396.0
280407030000,GREAT NECK UFSD,2023,6585,24,1,10,37,49,5,17,19,2,96.0,2.0,NASSAU,95.57142857142857,0.42857142857142855,3658.0
280405020000,NEW HYDE PARK-GARDEN CITY PARK UFSD,2024,1454,28,0,15,19,62,9,15,22,3,93.0,1.0,NASSAU,,,
280406030000,MANHASSET UFSD,2024,3015,10,2,8,54,31,3,12,9,0,95.0,1.0,NASSAU,98.0,0.3333333333333333,1420.0
280409030000,HERRICKS UFSD,2023,4247,18,1,5,19,74,6,11,16,1,96.0,1.0,NASSAU,98.66666666666667,0.3333333333333333,2028.0
280407030000,GREAT NECK UFSD,2024,6579,24,1,9,35,52,5,17,18,2,96.0,2.0,NASSAU,95.57142857142857,0.42857142857142855,3658.0
280410030000,MINEOLA UFSD,2023,2770,35,3,34,46,15,12,15,28,3,94.0,3.0,NASSAU,97.0,1.3333333333333333,1318.0
280409030000,HERRICKS UFSD,2024,4307,21,1,5,18,75,5,12,19,1,96.0,1.0,NASSAU,98.66666666666667,0.3333333333333333,2028.0
280411030000,CARLE PLACE UFSD,2023,1276,18,2,25,59,11,5,17,16,2,95.0,1.0,NASSAU,97.66666666666667,0.3333333333333333,552.0
280410030000,MINEOLA UFSD,2024,2766,34,2,34,44,15,12,16,29,2,94.0,2.0,NASSAU,97.0,1.3333333333333333,1318.0
280501060000,NORTH SHORE CSD,2023,2551,14,0,12,72,11,3,17,10,1,94.0,1.0,NASSAU,99.0,0.3333333333333333,1154.0
280502060000,SYOSSET CSD,2023,6886,14,1,5,44,48,3,9,11,1,96.0,1.0,NASSAU,98.66666666666667,0.6666666666666666,3354.0
280411030000,CARLE PLACE UFSD,2024,1298,25,2,26,58,12,5,17,21,2,95.0,2.0,NASSAU,97.66666666666667,0.3333333333333333,552.0
280501060000,NORTH SHORE CSD,2024,2510,14,0,11,71,12,3,18,10,2,95.0,2.0,NASSAU,99.0,0.3333333333333333,1154.0
280503060000,LOCUST VALLEY CSD,2023,1898,22,1,23,70,5,5,19,19,1,93.0,2.0,NASSAU,98.66666666666667,0.6666666666666666,1006.0
280502060000,SYOSSET CSD,2024,6967,16,1,5,41,50,3,9,12,1,96.0,2.0,NASSAU,98.66666666666667,0.6666666666666666,3354.0
280504060000,PLAINVIEW-OLD BETHPAGE CSD,2023,5200,14,0,7,57,33,4,18,11,1,96.0,1.0,NASSAU,99.33333333333333,0.0,2342.0
280503060000,LOCUST VALLEY CSD,2024,1822,22,2,22,71,5,5,20,20,2,94.0,2.0,NASSAU,98.66666666666667,0.6666666666666666,1006.0
280506060000,OYSTER BAY-EAST NORWICH CSD,2023,1359,25,2,28,63,3,9,16,18,3,94.0,4.0,NASSAU,96.66666666666667,3.3333333333333335,688.0
280504060000,PLAINVIEW-OLD BETHPAGE CSD,2024,5313,17,0,7,54,36,4,19,13,1,96.0,1.0,NASSAU,99.33333333333333,0.0,2342.0
280515030000,JERICHO UFSD,2023,3223,17,2,3,21,72,5,8,14,0,95.0,2.0,NASSAU,98.33333333333333,0.3333333333333333,1868.0
280517030000,HICKSVILLE UFSD,2023,5309,56,2,39,19,37,14,15,48,4,92.0,4.0,NASSAU,92.5,4.0,2798.0
280506060000,OYSTER BAY-EAST NORWICH CSD,2024,1347,28,2,29,63,3,8,16,22,2,94.0,3.0,NASSAU,96.66666666666667,3.3333333333333335,688.0
280515030000,JERICHO UFSD,2024,3237,19,2,3,19,73,6,8,15,1,95.0,1.0,NASSAU,98.33333333333333,0.3333333333333333,1868.0
280518030000,PLAINEDGE UFSD,2023,2779,12,1,11,80,6,1,15,9,1,93.0,1.0,NASSAU,95.33333333333333,1.6666666666666667,1328.0
280517030000,HICKSVILLE UFSD,2024,5276,53,2,41,18,37,14,16,45,3,93.0,4.0,NASSAU,92.5,4.0,2798.0
280521030000,BETHPAGE UFSD,2023,2971,26,1,18,54,25,3,13,21,3,95.0,2.0,NASSAU,98.16666666666667,0.0,1378.0
280522030000,FARMINGDALE UFSD,2023,5126,34,6,29,54,7,5,19,21,2,93.0,3.0,NASSAU,96.66666666666667,2.6666666666666665,2692.0
280518030000,PLAINEDGE UFSD,2024,2806,14,1,13,78,7,2,16,12,1,94.0,2.0,NASSAU,95.33333333333333,1.6666666666666667,1328.0
280523030000,MASSAPEQUA UFSD,2023,6477,10,1,9,86,2,1,15,8,1,94.0,1.0,NASSAU,98.66666666666667,0.0,3034.0
280521030000,BETHPAGE UFSD,2024,3045,27,1,18,51,27,4,13,22,2,96.0,3.0,NASSAU,98.16666666666667,0.0,1378.0
280522030000,FARMINGDALE UFSD,2024,5171,40,7,30,52,7,5,20,30,4,94.0,3.0,NASSAU,96.66666666666667,2.6666666666666665,2692.0
280523030000,MASSAPEQUA UFSD,2024,6482,9,1,10,85,2,1,16,8,1,94.0,1.0,NASSAU,98.66666666666667,0.0,3034.0
310100010000,NYC GEOG DIST # 1 - MANHATTAN,2023,8928,65,15,41,18,21,8,25,62,3,88.0,0.0,NEW YORK,,,
310100010000,NYC GEOG DIST # 1 - MANHATTAN,2024,9297,68,14,44,17,19,13,24,65,2,89.0,0.0,NEW YORK,,,
310200010000,NYC GEOG DIST # 2 - MANHATTAN,2023,52905,56,14,34,25,21,8,20,53,3,89.0,1.0,NEW YORK,,,
310200010000,NYC GEOG DIST # 2 - MANHATTAN,2024,53239,58,14,36,24,21,11,19,56,3,89.0,1.0,NEW YORK,,,
310300010000,NYC GEOG DIST # 3 - MANHATTAN,2023,18149,51,18,34,31,10,5,22,49,2,89.0,1.0,NEW YORK,,,
310300010000,NYC GEOG DIST # 3 - MANHATTAN,2024,18674,54,17,37,30,10,10,21,52,2,89.0,0.0,NEW YORK,,,
310400010000,NYC GEOG DIST # 4 - MANHATTAN,2023,10148,83,23,58,6,10,10,28,81,2,89.0,1.0,NEW YORK,,,
310400010000,NYC GEOG DIST # 4 - MANHATTAN,2024,10509,86,20,62,6,10,19,26,84,2,87.0,1.0,NEW YORK,,,
310500010000,NYC GEOG DIST # 5 - MANHATTAN,2023,7502,83,45,39,8,4,9,29,81,2,85.0,2.0,NEW YORK,,,
310600010000,NYC GEOG DIST # 6 - MANHATTAN,2023,15993,85,8,83,6,1,28,25,84,2,88.0,1.0,NEW YORK,,,
310500010000,NYC GEOG DIST # 5 - MANHATTAN,2024,7264,83,43,40,9,5,11,28,82,1,87.0,1.0,NEW YORK,,,
310600010000,NYC GEOG DIST # 6 - MANHATTAN,2024,16250,87,8,83,6,1,29,24,85,2,88.0,1.0,NEW YORK,,,
580101030000,BABYLON UFSD,2024,1527,16,3,16,76,3,3,17,14,2,95.0,0.0,SUFFOLK,96.66666666666667,2.0,694.0
580102030000,WEST BABYLON UFSD,2024,3600,47,10,36,49,4,7,21,41,4,94.0,4.0,SUFFOLK,94.66666666666667,2.6666666666666665,1938.0
580103030000,NORTH BABYLON UFSD,2024,4430,52,24,38,27,7,10,17,44,6,93.0,4.0,SUFFOLK,95.16666666666667,2.6666666666666665,2236.0
580104030000,LINDENHURST UFSD,2024,5570,48,4,34,55,4,10,17,40,6,94.0,3.0,SUFFOLK,94.5,2.0,2862.0
580105030000,COPIAGUE UFSD,2024,4623,72,19,69,9,2,19,16,59,1,93.0,5.0,SUFFOLK,92.0,3.6666666666666665,2244.0
580106030000,AMITYVILLE UFSD,2024,2721,73,30,60,4,1,22,17,69,2,92.0,11.0,SUFFOLK,84.0,9.333333333333334,1330.0
580101030000,BABYLON UFSD,2023,1534,19,3,16,75,3,3,18,16,1,94.0,1.0,SUFFOLK,96.66666666666667,2.0,694.0
580107030000,DEER PARK UFSD,2024,3865,52,21,31,27,18,9,16,46,4,94.0,2.0,SUFFOLK,95.66666666666667,1.6666666666666667,1934.0
580109020000,WYANDANCH UFSD,2024,2574,85,32,67,1,0,31,18,85,0,92.0,6.0,SUFFOLK,75.0,11.333333333333334,1142.0
580102030000,WEST BABYLON UFSD,2023,3586,36,9,34,50,4,7,21,32,4,94.0,4.0,SUFFOLK,94.66666666666667,2.6666666666666665,1938.0
580201060000,THREE VILLAGE CSD,2024,5508,17,2,11,68,15,2,15,13,1,96.0,2.0,SUFFOLK,98.33333333333333,1.0,2972.0
580203020000,BROOKHAVEN-COMSEWOGUE UFSD,2024,3447,31,4,37,53,3,7,21,29,2,94.0,3.0,SUFFOLK,94.0,4.0,1716.0
580103030000,NORTH BABYLON UFSD,2023,4447,54,24,36,28,7,9,16,42,7,93.0,4.0,SUFFOLK,95.16666666666667,2.6666666666666665,2236.0
580205060000,SACHEM CSD,2024,11588,36,4,24,62,6,5,21,29,3,94.0,3.0,SUFFOLK,95.41666666666667,2.0,6286.0
580104030000,LINDENHURST UFSD,2023,5566,46,4,32,58,4,9,16,37,7,94.0,3.0,SUFFOLK,94.5,2.0,2862.0
580105030000,COPIAGUE UFSD,2023,4638,61,19,68,9,2,19,16,57,0,93.0,6.0,SUFFOLK,92.0,3.6666666666666665,2244.0
580206020000,PORT JEFFERSON UFSD,2024,861,15,2,15,73,7,4,22,13,1,94.0,1.0,SUFFOLK,99.33333333333333,0.3333333333333333,482.0
580106030000,AMITYVILLE UFSD,2023,2756,77,31,59,5,1,22,15,66,5,92.0,9.0,SUFFOLK,84.0,9.333333333333334,1330.0
580207020000,MT SINAI UFSD,2024,2037,16,1,15,75,7,1,16,12,0,94.0,0.0,SUFFOLK,,,
580208020000,MILLER PLACE UFSD,2024,2276,21,2,11,82,2,2,17,17,2,94.0,2.0,SUFFOLK,98.33333333333333,1.0,1334.0
580107030000,DEER PARK UFSD,2023,3852,52,21,30,29,17,9,16,41,4,93.0,4.0,SUFFOLK,95.66666666666667,1.6666666666666667,1934.0
580209020000,ROCKY POINT UFSD,2024,2617,36,2,21,73,1,5,20,30,3,93.0,3.0,SUFFOLK,94.66666666666667,3.6666666666666665,1428.0
580109020000,WYANDANCH UFSD,2023,2579,93,34,64,1,0,30,18,88,1,91.0,5.0,SUFFOLK,75.0,11.333333333333334,1142.0
580211060000,MIDDLE COUNTRY CSD,2024,8920,48,7,33,48,9,8,16,44,3,93.0,4.0,SUFFOLK,93.5,4.0,4592.0
580201060000,THREE VILLAGE CSD,2023,5515,16,2,10,70,14,2,14,14,1,95.0,1.0,SUFFOLK,98.33333333333333,1.0,2972.0
580212060000,LONGWOOD CSD,2024,8788,52,18,31,42,3,9,20,47,1,92.0,6.0,SUFFOLK,90.66666666666667,5.666666666666667,4512.0
580203020000,BROOKHAVEN-COMSEWOGUE UFSD,2023,3527,36,4,36,55,3,7,21,33,2,93.0,3.0,SUFFOLK,94.0,4.0,1716.0
580205060000,SACHEM CSD,2023,11727,32,4,23,64,6,5,20,26,2,93.0,4.0,SUFFOLK,95.41666666666667,2.0,6286.0
580224030000,PATCHOGUE-MEDFORD UFSD,2024,7369,52,7,50,38,2,18,16,47,5,93.0,5.0,SUFFOLK,90.33333333333333,3.0,3738.0
580232030000,WILLIAM FLOYD UFSD,2024,9208,61,15,47,29,3,13,16,53,2,90.0,3.0,SUFFOLK,89.33333333333333,5.833333333333333,4692.0
580206020000,PORT JEFFERSON UFSD,2023,872,14,2,14,74,8,4,22,13,0,94.0,0.0,SUFFOLK,99.33333333333333,0.3333333333333333,482.0
580207020000,MT SINAI UFSD,2023,2046,13,1,14,77,7,1,15,10,1,94.0,2.0,SUFFOLK,,,
580208020000,MILLER PLACE UFSD,2023,2295,19,2,10,83,2,1,17,13,2,94.0,2.0,SUFFOLK,98.33333333333333,1.0,1334.0
580209020000,ROCKY POINT UFSD,2023,2671,36,2,20,74,2,5,20,30,4,93.0,3.0,SUFFOLK,94.66666666666667,3.6666666666666665,1428.0
580233020000,CENTER MORICHES UFSD,2024,1453,36,4,24,66,2,8,22,32,2,93.0,3.0,SUFFOLK,95.66666666666667,2.0,812.0
580234020000,EAST MORICHES UFSD,2024,635,24,3,18,73,2,5,15,22,0,93.0,1.0,SUFFOLK,,,
580235060000,SOUTH COUNTRY CSD,2024,3845,59,16,47,31,2,18,16,51,3,91.0,5.0,SUFFOLK,88.83333333333333,5.0,2056.0
580211060000,MIDDLE COUNTRY CSD,2023,8943,45,6,31,50,9,7,16,35,2,93.0,3.0,SUFFOLK,93.5,4.0,4592.0
580301020000,EAST HAMPTON UFSD,2024,1765,47,3,59,33,2,23,13,38,2,94.0,3.0,SUFFOLK,91.66666666666667,4.666666666666667,1500.0
580302080000,WAINSCOTT COMN SD,2024,22,0,0,64,27,5,27,0,0,0,96.0,5.0,SUFFOLK,,,
580303020000,AMAGANSETT UFSD,2024,93,19,2,25,73,0,9,24,19,0,90.0,0.0,SUFFOLK,,,
580304020000,SPRINGS UFSD,2024,638,34,0,61,36,1,25,12,34,0,94.0,2.0,SUFFOLK,,,
580305020000,SAG HARBOR UFSD,2024,904,27,2,23,72,3,9,14,25,1,93.0,2.0,SUFFOLK,93.33333333333333,3.3333333333333335,450.0
580212060000,LONGWOOD CSD,2023,8729,52,17,33,41,3,8,19,46,1,91.0,7.0,SUFFOLK,90.66666666666667,5.666666666666667,4512.0
580306020000,MONTAUK UFSD,2024,267,0,1,29,66,0,13,15,0,0,92.0,1.0,SUFFOLK,,,
580401020000,ELWOOD UFSD,2024,1960,24,6,24,56,10,4,14,22,2,95.0,1.0,SUFFOLK,96.66666666666667,1.6666666666666667,1070.0
580402060000,COLD SPRING HARBOR CSD,2024,1561,3,0,6,84,5,1,13,3,0,95.0,1.0,SUFFOLK,100.0,0.0,800.0
580224030000,PATCHOGUE-MEDFORD UFSD,2023,7348,47,6,50,38,2,17,16,42,5,93.0,6.0,SUFFOLK,90.33333333333333,3.0,3738.0
580403030000,HUNTINGTON UFSD,2024,4067,56,6,58,31,2,26,16,50,5,91.0,2.0,SUFFOLK,91.66666666666667,3.0,1958.0
580404030000,NORTHPORT-EAST NORTHPORT UFSD,2024,4386,17,1,16,77,3,4,20,14,1,94.0,1.0,SUFFOLK,97.16666666666667,1.6666666666666667,2672.0
